sentence,onset,offset,duration
so the little prince despite the good will of his love had soon come to doubt her,1606.2759999999998,1611.139,4.863000000000056
he had taken seriously words of no importance and had become very unhappy,1611.673,1616.796,5.123000000000047
i should not have listened to her,1617.694,1619.183,1.4890000000000327
he told me one day,1619.4579999999999,1620.498,1.040000000000191
you should never listen to the flowers,1621.051,1623.021,1.9700000000000273
we must look at them and breathe their fragrance,1623.405,1626.228,2.8230000000000928
mine perfumed my whole planet but i did not know how to take pleasure in it,1626.762,1631.335,4.573000000000093
this business of the claws which annoyed me so much should only have filled my heart with tenderness and pity,1632.0729999999999,1638.135,6.0620000000001255
he continued his confidences,1639.0929999999998,1640.798,1.7050000000001546
i did not know how to understand,1641.516,1643.356,1.8399999999999181
i should have her judged by her deeds and not by her words,1643.899,1647.013,3.1140000000000327
she overwhelmed me with her fragrance and light,1647.632,1650.056,2.423999999999978
i should never have run away,1650.655,1651.895,1.240000000000009
i should have seen the tenderness behind her contrivances,1652.658,1655.462,2.8040000000000873
flowers are so contradictory,1656.186,1657.8799999999999,1.69399999999996
but i was too young to know how to love her,1658.4879999999998,1660.518,2.0300000000002
i think that for his escape he took advantage of a migration of a flock of wild birds,1662.033,1667.4499999999998,5.416999999999916
on the morning of his departure he put his planet in perfect order,1667.954,1672.062,4.107999999999947
he carefully swept out his active volcanoes,1672.6309999999999,1675.42,2.7890000000002146
he owned two active volcanoes,1675.684,1677.6689999999999,1.9849999999999
it was very convenient for heating his breakfast in the morning,1677.6689999999999,1680.542,2.8730000000000473
he also owned an extinct volcano but as he used to say you never know so he cleaned out the extinct volcano too,1680.951,1688.7179999999998,7.766999999999825
if they are well cleaned out volcanoes burn slowly and steadily without any eruptions,1689.306,1694.915,5.608999999999924
volcanic eruptions are like fires in a chimney,1695.3339999999998,1698.208,2.874000000000251
on our earth we are obviously much too small to clean out our volcanoes,1698.652,1702.996,4.344000000000051
that is why they cause us no end of trouble,1703.29,1705.399,2.1089999999999236
the little prince also pulled up with a hint of sadness the last little shoots of the baobabs,1706.532,1712.109,5.576999999999998
he believed he would never return,1712.603,1714.158,1.5549999999998363
but all these familiar tasks seemed on that morning very precious,1714.806,1719.0949999999998,4.28899999999976
and as he watered the flower one last time and prepared to shelter her under her dome he found himself close to tears,1719.5439999999999,1727.2649999999999,7.721000000000004
goodbye he said to the flower but she did not answer,1728.088,1731.61,3.5219999999999345
goodbye he said again,1732.3829999999998,1734.087,1.7040000000001783
the flower coughed but it was not because she had a cold,1734.87,1737.9789999999998,3.1089999999999236
i was silly,1739.34,1740.1149999999998,0.7749999999998636
she said finally,1740.3849999999998,1741.315,0.930000000000291
i ask your forgiveness,1741.853,1743.193,1.3399999999999181
try to be happy,1743.552,1744.3919999999998,0.8399999999999181
he was surprised by this absence of reproaches,1745.4589999999998,1748.1979999999999,2.7390000000000327
he stood there all bewildered the dome held in mid air,1748.752,1752.475,3.7229999999999563
he did not understand this quiet sweetness,1752.809,1755.753,2.94399999999996
of course i love you,1756.786,1758.0949999999998,1.3089999999997417
the flower said to him,1758.34,1759.5049999999999,1.1649999999999636
it is my fault that you did not know,1760.248,1761.952,1.7039999999999509
that is of no importance,1762.326,1763.596,1.2699999999999818
but you have been just as foolish as i have,1764.09,1766.024,1.933999999999969
try to be happy,1766.7779999999998,1767.6019999999999,0.8240000000000691
let the dome be,1768.301,1769.2649999999999,0.9639999999999418
i do not want it anymore,1769.4899999999998,1770.6799999999998,1.1900000000000546
but the wind,1771.3229999999999,1772.0929999999998,0.7699999999999818
my cold is not all that bad,1772.761,1774.451,1.6900000000000546
the cool night air will do me good,1774.8799999999999,1776.9589999999998,2.078999999999951
i am a flower,1777.158,1777.973,0.8150000000000546
but the animals,1778.6709999999998,1779.656,0.9850000000001273
i will have to endure two or three caterpillars if i wish to become acquainted with the butterflies,1780.3049999999998,1785.2669999999998,4.961999999999989
it seems that they are very beautiful and otherwise who else will come to visit me,1785.726,1790.812,5.085999999999785
you will be far away,1791.226,1792.436,1.209999999999809
as for the large animals i am not at all afraid of anything,1792.969,1796.7579999999998,3.78899999999976
i have my claws,1797.1619999999998,1798.541,1.3790000000001328
and naively she showed her four thorns,1799.185,1802.194,3.0090000000000146
then she added do not linger like this,1802.773,1805.531,2.758000000000038
it is tiresome,1805.531,1806.376,0.8450000000000273
you have decided to leave,1806.57,1808.027,1.4570000000001073
now go,1808.027,1808.614,0.5869999999999891
for she did not want him to see her crying,1809.388,1811.542,2.1539999999999964
she was such a proud flower,1812.086,1813.6549999999997,1.5689999999997326
he found himself in the neighborhood of the asteroids 325 326 327 328 329 and 330,1813.8649999999998,1823.0309999999997,9.16599999999994
so he began by visiting them to learn more,1823.5149999999996,1826.3539999999998,2.839000000000169
the first one was inhabited by a king,1827.1869999999997,1829.6409999999998,2.4540000000001783
the king was sitting dressed in purple and ermine on a very simple yet majestic throne,1830.3589999999997,1835.9569999999997,5.597999999999956
ah here comes a subject exclaimed the king when he caught sight of the little prince,1836.6849999999997,1841.3569999999997,4.6720000000000255
and the little prince asked himself how could he recognise me when he has never seen me before,1841.9509999999998,1847.0179999999998,5.067000000000007
he did not know that for kings the world is very much simplified,1847.7159999999997,1851.9089999999997,4.192999999999984
to them all men are subjects,1852.1579999999997,1854.0379999999998,1.8800000000001091
approach so that i may see you better said the king who was very proud to finally be king over somebody,1854.8109999999997,1860.9629999999997,6.152000000000044
the little prince looked around him for a place to sit but the planet was completely taken over by the magnificent ermine robe so he remained standing and since he was tired he yawned,1862.0549999999998,1873.6899999999998,11.634999999999991
it is contrary to etiquette to yawn in the presence of a king,1874.2729999999997,1877.3169999999998,3.0440000000000964
the monarch said to him i forbid you to do so,1877.5469999999998,1880.2999999999997,2.752999999999929
i can not stop myself replied the little prince thoroughly embarrassed,1881.1279999999997,1885.1259999999997,3.9980000000000473
i have come on a long journey and i have not slept,1885.6699999999998,1888.3489999999997,2.67899999999986
ah then the king said i order you to yawn,1888.8379999999997,1892.1759999999997,3.3379999999999654
i have not seen anyone yawning for years,1892.5209999999997,1894.5199999999998,1.9990000000000236
yawns to me are objects of curiosity,1894.8699999999997,1897.3789999999997,2.5090000000000146
come now yawn again,1897.6929999999998,1898.8069999999998,1.1140000000000327
it is an order,1898.8069999999998,1899.4219999999998,0.6150000000000091
that frightens me,1900.2799999999997,1901.4139999999998,1.1340000000000146
i can not any more said the little prince blushing,1901.7939999999996,1904.4569999999997,2.663000000000011
hum hum replied the king then i i order you sometimes to yawn and sometimes to,1905.0459999999998,1913.2029999999997,8.156999999999925
he sputtered a bit and seemed vexed,1913.7859999999998,1915.8809999999999,2.0950000000000273
for the king fundamentally insisted that his authority be respected,1916.3389999999997,1920.2729999999997,3.933999999999969
he did not tolerate disobedience,1920.5419999999997,1922.5119999999997,1.9700000000000273
he was an absolute monarch but because he was good at heart he gave reasonable orders,1922.7559999999999,1928.9069999999997,6.15099999999984
if i ordered a general he would often say if i ordered a general to change himself into a seabird and if the general did not obey me it would not be the general 's fault,1929.7749999999996,1940.0789999999997,10.304000000000087
it would be my fault,1940.4329999999998,1941.5429999999997,1.1099999999999
may i sit down the little prince enquired timidly,1942.5599999999997,1945.8479999999997,3.288000000000011
i order you to sit down replied the king who majestically gathered in a fold of his ermine mantle,1946.4219999999998,1952.3789999999997,5.95699999999988
but the little prince was astonished the planet was tiny,1953.3119999999997,1956.8349999999998,3.5230000000001382
over what could this king really rule,1957.2039999999997,1959.8429999999998,2.6390000000001237
sire he said to him excuse my asking you a question,1960.9209999999998,1965.2029999999997,4.281999999999925
i order you to ask me a question hastened to say the king,1965.6269999999997,1968.9099999999999,3.283000000000129
sire over what do you rule,1969.5339999999997,1971.6079999999997,2.074000000000069
over everything said the king with a magnificent simplicity,1972.3109999999997,1975.9699999999998,3.6590000000001055
over everything the king made a subtle gesture pointing out his planet the other planets and the stars,1976.6979999999999,1983.5789999999997,6.880999999999858
over all that asked the little prince,1984.4119999999998,1986.8459999999998,2.433999999999969
over all that the king answered,1987.4849999999997,1989.5939999999998,2.109000000000151
for his rule was not only absolute it was also universal,1990.0419999999997,1993.9659999999997,3.923999999999978
and the stars obey you,1994.6989999999998,1996.0539999999996,1.3549999999997908
of course the king said,1996.6579999999997,1998.2009999999998,1.54300000000012
they obey instantly,1998.5259999999998,2000.0499999999997,1.5239999999998872
i do not tolerate insubordination,2000.4739999999997,2002.2329999999997,1.7590000000000146
such power filled the little prince with wonder,2003.4259999999997,2006.1149999999998,2.689000000000078
if he had held it himself he would have been able to watch not forty four but seventy two or even a hundred or even two hundred sunsets on the same day without ever having to move his chair,2006.4989999999998,2018.1239999999998,11.625
and as he felt a bit sad as he remembered his forsaken little planet he plucked up his courage to ask the king a favour,2019.1419999999998,2026.3079999999998,7.16599999999994
i would like to see a sunset,2027.5199999999998,2029.0599999999997,1.5399999999999636
do that for me,2029.5439999999999,2030.4129999999998,0.8689999999999145
order the sun to set,2030.6929999999998,2031.8569999999997,1.1639999999999873
if i ordered a general to fly from one flower to another like a butterfly or to write a tragic drama or to change himself into a sea bird and if the general did not carry out the order received which one of us would be in the wrong,2032.7899999999997,2045.4879999999998,12.698000000000093
you said the little prince firmly,2046.1369999999997,2048.3259999999996,2.188999999999851
exactly one must ask of each person that which they can give,2048.9689999999996,2053.5409999999997,4.572000000000116
the king went on,2053.7999999999997,2054.6449999999995,0.8449999999997999
authority is based above all on reason,2055.1639999999998,2058.1919999999996,3.0279999999997926
if you ordered your people to go and throw themselves into the sea they would rise up in revolution,2058.781,2063.8039999999996,5.0229999999996835
i have the right to demand obedience because my orders are reasonable,2064.542,2067.787,3.244999999999891
then my sunset the little prince reminded him who never forgot a question once he had asked it,2068.8089999999997,2074.0319999999997,5.222999999999956
you shall have your sunset,2074.865,2075.9649999999997,1.099999999999909
i shall command it but i shall wait according to my science of government until conditions are favourable,2076.249,2082.341,6.092000000000098
when will that be inquired the little prince,2083.169,2085.5829999999996,2.41399999999976
hum hum replied the king who consulted a bulky almanac,2086.162,2090.959,4.7970000000000255
hum hum that will be about about that will be this evening about twenty minutes to eight,2091.618,2101.04,9.422000000000025
and you will see how well i am obeyed,2101.4489999999996,2103.6639999999998,2.2150000000001455
the little prince yawned,2104.5769999999998,2105.812,1.2350000000001273
he was regretting his lost sunset and then he was already getting a little bored,2106.401,2111.4889999999996,5.087999999999738
i have nothing more to do here,2112.3819999999996,2113.7709999999997,1.3890000000001237
he said to the king,2114.0559999999996,2115.2209999999995,1.1649999999999636
i will set off,2115.2209999999995,2116.0389999999998,0.818000000000211
do not go said the king who was very proud of having a subject,2116.558,2120.341,3.7829999999999018
do not go,2120.6699999999996,2121.1949999999997,0.525000000000091
i will make you a minister,2121.459,2122.5339999999997,1.074999999999818
minister of what,2123.138,2124.102,0.9639999999999418
minister of of justice,2124.6609999999996,2127.249,2.588000000000193
but there is nobody here to judge,2127.968,2129.6519999999996,1.6839999999997417
we do not know that,2130.341,2131.3799999999997,1.03899999999976
the king said to him,2131.595,2132.4599999999996,0.8649999999997817
i have not yet made a complete tour of my kingdom,2132.4599999999996,2135.448,2.9880000000002838
i am very old,2136.1259999999997,2137.171,1.0450000000000728
i have no space for a carriage and it tires me to walk,2137.171,2139.79,2.619000000000142
oh but i have already looked said the little prince who leant over to give one more glance at the other side of the planet,2140.678,2146.9049999999997,6.226999999999862
there was no one there either,2147.379,2148.5829999999996,1.2039999999997235
then you shall judge yourself,2149.441,2151.2459999999996,1.8049999999998363
the king answered,2151.2459999999996,2152.035,0.7890000000002146
that is the most difficult thing of all,2152.375,2154.3039999999996,1.9289999999996326
it is much more difficult to judge oneself than to judge someone else,2154.9869999999996,2158.586,3.59900000000016
if you succeed in judging yourself rightly then you are truly wise,2159.1949999999997,2163.0679999999998,3.8730000000000473
yes said the little prince,2163.787,2165.816,2.0289999999999964
but i can judge myself anywhere,2165.816,2167.8549999999996,2.03899999999976
i do not have to live here,2168.2789999999995,2169.5539999999996,1.275000000000091
hum hum said the king,2170.2019999999998,2173.1539999999995,2.951999999999771
i am fairly certain that somewhere on my planet there is an old rat,2173.1539999999995,2176.665,3.511000000000422
i hear him at night,2176.814,2177.7619999999997,0.9479999999998654
you can judge this old rat,2178.3309999999997,2179.6259999999997,1.2950000000000728
from time to time you will condemn him to death thus his life will depend on your justice,2179.8849999999998,2185.0379999999996,5.152999999999793
but you will pardon him on each occasion to conserve him,2185.586,2188.167,2.581000000000131
there is only one of him,2188.5029999999997,2189.5249999999996,1.0219999999999345
i replied the little prince do not like to condemn anyone to death,2190.3529999999996,2194.75,4.397000000000389
and now i think i will go on my way,2195.3839999999996,2197.1929999999998,1.8090000000001965
no said the king,2197.7169999999996,2198.9669999999996,1.25
but the little prince having readied himself to leave had no wish to grieve the old monarch,2199.66,2204.8179999999998,5.157999999999902
if your majesty wishes to be promptly obeyed he should be able to give me a reasonable order,2205.7459999999996,2211.018,5.272000000000389
he should be able for example to order me to leave within a minute,2211.4869999999996,2215.5299999999997,4.04300000000012
it seems to me that conditions are favourable,2216.084,2218.528,2.44399999999996
as the king made no answer the little prince hesitated at first then with a sigh took his leave,2219.8149999999996,2226.4559999999997,6.641000000000076
i make you my ambassador,2227.464,2228.8289999999997,1.3649999999997817
the king hastily called out,2229.1229999999996,2230.783,1.6600000000003092
he had a magnificent air of authority,2231.461,2233.741,2.2800000000002
the grownups are very strange,2234.9179999999997,2236.872,1.9540000000001783
the little prince said to himself as he continued on his journey,2237.1319999999996,2240.2659999999996,3.1340000000000146
the second planet was inhabited by a conceited man,2241.466,2244.49,3.0239999999998872
ah here comes a visit from an admirer exclaimed the conceited man from afar the moment he spotted the little prince,2245.1229999999996,2252.3849999999998,7.262000000000171
because to conceited men all other men are admirers,2252.6839999999997,2256.5269999999996,3.842999999999847
good morning said the little prince,2257.281,2259.055,1.7739999999998872
you have a funny hat,2259.5089999999996,2260.5679999999998,1.0590000000001965
it is for saluting,2261.0469999999996,2262.2019999999998,1.1550000000002
the conceited man replied,2262.2019999999998,2263.531,1.3290000000001783
it is to raise in salute when people acclaim me,2263.7509999999997,2266.47,2.719000000000051
unfortunately nobody ever passes by this way,2266.7239999999997,2269.4979999999996,2.7739999999998872
oh really said the little prince who did not understand,2270.2909999999997,2273.47,3.1790000000000873
clap your hands one against the other,2274.144,2275.948,1.8040000000000873
the conceited man advised,2276.1629999999996,2277.5469999999996,1.3840000000000146
the little prince clapped his hands one against the other,2278.35,2281.1549999999997,2.8049999999998363
the conceited man raised his hat in a modest salute,2281.678,2284.8129999999996,3.1349999999997635
this is more fun than the visit to the king,2285.825,2287.9199999999996,2.0949999999998
the little prince said to himself and he began again to clap his hands one against the other,2288.2639999999997,2293.5519999999997,5.288000000000011
the conceited man again raised his hat in a salute,2293.966,2297.0299999999997,3.063999999999851
after five minutes of this exercise the little prince grew tired of the monotony of the game,2297.783,2303.336,5.552999999999884
and what should i do he asked to make the hat come down,2304.388,2308.401,4.01299999999992
but the conceited man did not hear him,2309.1639999999998,2311.0389999999998,1.875
conceited people never hear anything but praise,2311.5379999999996,2314.057,2.519000000000233
do you really admire me a lot,2314.526,2316.5099999999998,1.9839999999999236
he asked the little prince,2316.714,2317.939,1.224999999999909
what does that mean to admire,2318.8419999999996,2320.901,2.0590000000001965
to admire means to recognise that i am the most handsome the best dressed the richest and the most intelligent man on the planet,2321.5739999999996,2328.747,7.173000000000229
but you are the only man on the planet,2329.865,2332.0289999999995,2.16399999999976
do it for me,2332.598,2333.238,0.6399999999998727
admire me just the same,2333.4919999999997,2334.8669999999997,1.375
i admire you said the little prince shrugging his shoulders a little,2335.785,2339.258,3.4729999999999563
but how can that interest you so much,2340.0119999999997,2342.151,2.1390000000001237
and the little prince went away,2343.0339999999997,2344.604,1.5700000000001637
the grownups are certainly very odd,2345.6169999999997,2347.9809999999998,2.3640000000000327
he said to himself as he continued his journey,2348.225,2350.589,2.3640000000000327
the next planet was inhabited by a heavy drinker,2351.7259999999997,2354.575,2.84900000000016
this was a very short visit but it plunged the little prince into a deep sadness,2355.1539999999995,2360.2609999999995,5.106999999999971
what are you doing there,2361.613,2362.613,1.0
he said to the drinker who he found sitting in silence in front of a number of empty bottles and a number of full bottles,2362.9269999999997,2369.89,6.963000000000193
i am drinking replied the drinker gloomily,2370.6079999999997,2373.332,2.72400000000016
why are you drinking,2374.2599999999998,2375.3089999999997,1.0489999999999782
the little prince asked him,2375.5589999999997,2376.774,1.2150000000001455
to forget replied the drinker,2377.4519999999998,2379.7749999999996,2.3229999999998654
to forget what asked the little prince who already felt sorry for him,2380.6279999999997,2384.7859999999996,4.157999999999902
to forget that i am ashamed confessed the drinker lowering his head,2385.7839999999997,2390.062,4.278000000000247
ashamed of what inquired the little prince who wanted to help him,2390.93,2394.519,3.588999999999942
ashamed of drinking concluded the drinker who then shut himself away in the silence,2395.3469999999998,2401.854,6.507000000000062
and the little prince went away puzzled,2402.4269999999997,2404.6269999999995,2.199999999999818
the grownups are certainly very very odd,2405.7389999999996,2409.0319999999997,3.29300000000012
he said to himself as he continued on his journey,2409.2919999999995,2411.8059999999996,2.5140000000001237
the fourth planet belonged to a businessman,2412.2369999999996,2414.287,2.050000000000182
this man was so busy that he did not even raise his head when the little prince arrived,2414.8399999999997,2419.8839999999996,5.043999999999869
good morning the little prince said to him,2420.6419999999994,2422.836,2.1940000000004147
your cigarette has gone out,2423.5889999999995,2424.8839999999996,1.2950000000000728
three and two make five,2426.0359999999996,2428.182,2.1460000000001855
five and seven make twelve,2428.182,2429.7699999999995,1.587999999999738
twelve and three make fifteen,2430.1639999999998,2431.8189999999995,1.6549999999997453
good morning,2432.3779999999997,2432.7719999999995,0.3939999999997781
fifteen and seven make twenty two,2433.2159999999994,2435.5809999999997,2.3650000000002365
twenty two and six make twenty eight,2435.5809999999997,2437.2699999999995,1.6889999999998508
no time to light it again,2437.7539999999995,2438.7239999999997,0.9700000000002547
twenty six and five make thirty one,2439.0779999999995,2441.423,2.3450000000002547
phew phew then that makes five hundred and one million six hundred twenty two thousand seven hundred and thirty one,2441.423,2449.615,8.192000000000007
five hundred million what,2450.9869999999996,2452.1969999999997,1.2100000000000364
huh are you still there,2453.0209999999997,2454.7279999999996,1.70699999999988
five hundred and one million i have forgotten now,2455.5709999999995,2458.1799999999994,2.6089999999999236
i have so much work,2458.5299999999997,2459.3989999999994,0.8689999999996871
i am a man of consequence,2459.8679999999995,2460.9879999999994,1.1199999999998909
i do not amuse myself with balderdash,2461.2269999999994,2462.9819999999995,1.7550000000001091
two and five make seven,2463.8349999999996,2465.4849999999997,1.650000000000091
five hundred and one million what repeated the little prince who had never in his life let go of a question once he had asked it,2465.7039999999997,2472.3659999999995,6.661999999999807
the businessman raised his head,2473.0789999999997,2474.4439999999995,1.3649999999997817
during the fifty four years that i have lived on this planet i have only been disturbed three times,2475.5059999999994,2480.0449999999996,4.539000000000215
the first time was twenty two years ago by some scatterbrain who fell from god knows where,2480.6989999999996,2485.3729999999996,4.673999999999978
he made the most dreadful noise and i made four mistakes in a sum,2485.8419999999996,2489.4799999999996,3.63799999999992
the second time was eleven years ago by an attack of rheumatism,2490.1889999999994,2492.9879999999994,2.798999999999978
i do not get enough exercise,2493.4169999999995,2494.7069999999994,1.2899999999999636
i do not have time to stroll about,2494.9209999999994,2496.5059999999994,1.5850000000000364
i am a man of consequence,2496.8699999999994,2497.9649999999997,1.0950000000002547
the third time well this is it,2498.6279999999997,2500.4879999999994,1.8599999999996726
i was saying then five hundred and one million,2501.0009999999997,2504.365,3.3640000000000327
millions of what,2504.6589999999997,2505.7239999999997,1.0650000000000546
the businessman realised that there was no hope of being left in peace,2506.6769999999997,2510.4259999999995,3.7489999999997963
millions of those little objects that you see sometimes in the sky,2511.1089999999995,2514.3879999999995,3.2789999999999964
flies,2515.2419999999997,2515.816,0.5740000000000691
no no the little things that shine,2516.3499999999995,2518.7099999999996,2.3600000000001273
bees,2519.3929999999996,2519.903,0.5100000000002183
no no the little golden things that make lazy men daydream,2520.6609999999996,2525.2099999999996,4.548999999999978
as for me i am a man of consequence,2525.9589999999994,2528.1579999999994,2.199000000000069
i have no time to daydream,2528.1579999999994,2529.5519999999997,1.3940000000002328
ah the stars,2530.0259999999994,2532.3609999999994,2.3350000000000364
yes that is it the stars,2532.6249999999995,2533.9449999999997,1.3200000000001637
and what do you do with five hundred million stars,2534.7429999999995,2537.4019999999996,2.6590000000001055
five hundred and one million six hundred twenty two thousand seven hundred thirty one,2538.3549999999996,2542.6899999999996,4.335000000000036
i am a man of consequence,2543.2529999999997,2544.3379999999997,1.0850000000000364
i am precise,2544.5429999999997,2545.2569999999996,0.7139999999999418
and what do you do with these stars,2546.0949999999993,2547.7099999999996,1.6150000000002365
what do i do with them,2548.269,2549.1179999999995,0.8489999999997053
yes,2549.5669999999996,2550.0069999999996,0.44000000000005457
nothing,2550.6259999999997,2551.0559999999996,0.4299999999998363
i own them,2551.3899999999994,2552.0099999999998,0.6200000000003456
you own the stars,2552.8579999999997,2554.3929999999996,1.5349999999998545
yes,2554.9659999999994,2555.3659999999995,0.40000000000009095
but i have already seen a king who,2556.2889999999998,2557.9739999999997,1.6849999999999454
kings do not own,2558.1779999999994,2559.4929999999995,1.3150000000000546
they reign over,2559.4929999999995,2560.6179999999995,1.125
it is very different,2560.8519999999994,2561.7269999999994,0.875
and how does owning the stars help you,2562.575,2565.1489999999994,2.5739999999996144
it helps by making me rich,2565.9069999999997,2567.441,1.5340000000001055
and how does being rich help you,2568.4689999999996,2570.3329999999996,1.8640000000000327
to buy more stars if someone discovers some more,2571.0119999999997,2573.6459999999997,2.6340000000000146
this man the little prince said to himself reasons a bit like my poor drinker,2574.7939999999994,2580.0459999999994,5.251999999999953
but he still had some questions,2580.8239999999996,2582.6379999999995,1.8139999999998508
how can you own the stars,2583.6459999999997,2585.5199999999995,1.8739999999997963
who owns them,2586.1089999999995,2586.8239999999996,0.7150000000001455
the businessman retorted grumpily,2587.133,2588.8319999999994,1.6989999999996144
i do not know,2589.441,2590.1109999999994,0.669999999999618
nobody does,2590.3499999999995,2591.1199999999994,0.7699999999999818
then they belong to me because i thought of it first,2591.6839999999997,2593.9289999999996,2.244999999999891
is that all that is necessary,2594.9559999999997,2596.3559999999998,1.400000000000091
certainly,2596.9739999999997,2597.4889999999996,0.5149999999998727
when you find a diamond that belongs to nobody it is yours,2598.048,2600.8179999999998,2.769999999999982
when you discover an island that belongs to nobody it is yours,2601.3369999999995,2604.0559999999996,2.719000000000051
when you get an idea first you take out a patent it is yours,2604.8339999999994,2608.008,3.174000000000433
and i own the stars because no one before me ever thought of owning them,2608.4119999999994,2612.1459999999997,3.7340000000003783
yes that is true said the little prince,2613.0089999999996,2615.0829999999996,2.074000000000069
and what do you do with them,2615.8309999999997,2616.9059999999995,1.074999999999818
i administer them,2617.7789999999995,2618.5989999999997,0.8200000000001637
i count them and recount them said the businessman,2619.008,2621.6159999999995,2.60799999999972
it is difficult but i am a man of consequence,2622.115,2624.4589999999994,2.343999999999596
the little prince was still not satisfied,2625.6859999999997,2627.8809999999994,2.194999999999709
if i owned a scarf i could put it around my neck and take it away with me,2629.2919999999995,2633.8299999999995,4.538000000000011
if i owned a flower i could pick my flower and take it away with me,2634.5239999999994,2638.173,3.649000000000342
but you can not pick the stars,2638.5619999999994,2640.0709999999995,1.5090000000000146
no but i can put them in the bank,2640.8439999999996,2642.6779999999994,1.8339999999998327
what does that mean,2643.566,2644.3259999999996,0.7599999999997635
that means that i write the number of my stars on a little paper and then i lock this paper in a drawer and that is all that is enough,2645.4389999999994,2653.1689999999994,7.730000000000018
that is funny thought the little prince,2654.1209999999996,2656.0549999999994,1.9339999999997417
it is rather poetic but it is of no great consequence,2656.6339999999996,2659.941,3.3070000000002437
on matters of consequence the little prince had ideas which were very different from those of the grownups,2660.9939999999997,2666.4969999999994,5.502999999999702
i myself he continued own a flower that i water every day,2667.4399999999996,2671.9329999999995,4.492999999999938
i own three volcanoes that i sweep out every week as i also sweep out the one that is extinct,2672.4169999999995,2677.7099999999996,5.29300000000012
you never know,2678.2339999999995,2678.8879999999995,0.6539999999999964
it is of some use to my volcanoes and it is of some use to my flower that i own them,2679.432,2684.1609999999996,4.7289999999998145
but you are of no use to the stars,2684.7599999999998,2686.6299999999997,1.8699999999998909
the businessman opened his mouth but he found nothing to say in response,2687.9019999999996,2691.535,3.6330000000002656
and the little prince went away,2691.9639999999995,2693.4689999999996,1.5050000000001091
the grownups are certainly altogether extraordinary,2694.4769999999994,2697.7649999999994,3.288000000000011
he said to himself as he continued on the journey,2697.9599999999996,2700.2739999999994,2.313999999999851
the fifth planet was very strange,2701.8359999999993,2703.7259999999997,1.8900000000003274
it was the smallest of them all,2704.2449999999994,2705.8089999999997,1.5640000000003056
there was just enough room on it to accommodate a street lamp and a lamplighter,2706.2029999999995,2710.7409999999995,4.538000000000011
the little prince could not work out the purpose of having a street lamp and a lamplighter somewhere out in the skies on a planet without any houses or people,2711.5889999999995,2719.5859999999993,7.996999999999844
he said to himself nevertheless it may well be that this man is absurd,2720.4489999999996,2725.1259999999997,4.677000000000135
but he is less absurd than the king than the conceited man the businessman or the drinker,2725.7,2730.6129999999994,4.912999999999556
at least his work has some meaning,2731.1559999999995,2733.0009999999997,1.8450000000002547
when he lights his lamp it is as if he is bringing to life one more star or one more flower,2733.45,2738.5829999999996,5.132999999999811
when he puts out his lamp he sends the flower or the star to sleep,2739.2369999999996,2743.1499999999996,3.913000000000011
that is a beautiful occupation,2743.4739999999997,2744.9179999999997,1.44399999999996
it serves a real purpose because it is pretty,2745.1779999999994,2747.6559999999995,2.4780000000000655
when he arrived on the planet he respectfully saluted the lamplighter,2749.0179999999996,2752.8469999999998,3.8290000000001783
good morning,2753.5199999999995,2754.0899999999997,0.5700000000001637
why have you just put out your lamp,2754.6139999999996,2756.5929999999994,1.9789999999998145
those are the orders replied the lamplighter,2757.1569999999997,2759.3009999999995,2.143999999999778
good morning,2759.7199999999993,2760.1899999999996,0.47000000000025466
what are the orders,2760.9929999999995,2761.8779999999997,0.8850000000002183
that i put out my lamp,2762.3469999999998,2763.5459999999994,1.1989999999996144
good evening,2763.7459999999996,2764.2359999999994,0.4899999999997817
and he lit it again,2764.6349999999998,2765.4339999999997,0.7989999999999782
but why have you just lit it again,2766.3569999999995,2767.9519999999998,1.5950000000002547
those are the orders replied the lamplighter,2768.5009999999997,2770.5999999999995,2.0989999999997053
i do not understand said the little prince,2771.3729999999996,2773.6019999999994,2.2289999999998145
there is nothing to understand said the lamplighter,2774.1859999999997,2776.4799999999996,2.293999999999869
orders are orders,2776.8789999999995,2777.9339999999997,1.055000000000291
good morning,2777.9339999999997,2778.4489999999996,0.5149999999998727
and he put out his lamp,2778.8229999999994,2779.8869999999997,1.0640000000003056
then he sponged his forehead with a handkerchief decorated with red Suares,2780.4509999999996,2784.6939999999995,4.242999999999938
i have a terrible profession,2785.4869999999996,2786.7519999999995,1.2649999999998727
in the old days it was reasonable,2787.2009999999996,2788.9709999999995,1.7699999999999818
i would put the lamp out in the morning and in the evening i would light it,2789.2299999999996,2792.2549999999997,3.025000000000091
i had the rest of the day to rest and the rest of the night to sleep,2792.6839999999997,2796.1669999999995,3.48299999999972
and since then have the orders changed,2797.0349999999994,2799.0639999999994,2.0289999999999964
the orders have not changed said the lamplighter,2799.7329999999997,2802.3869999999997,2.6539999999999964
that is the tragedy,2802.3869999999997,2803.2559999999994,0.8689999999996871
every year the planet has turned faster and faster and the orders have not changed,2803.6099999999997,2808.2079999999996,4.597999999999956
so what then said the little prince,2808.9819999999995,2810.9799999999996,1.9980000000000473
so now that it spins round once every minute,2811.8179999999998,2814.173,2.355000000000018
i no longer have a moment 's rest,2814.173,2816.0229999999997,1.849999999999909
