Unnamed: 0,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner
0,lorsque,lorsque,3.05,3.42,1.6933751519050364,CS,1,3,1,2
1,j',j',3.42,3.44,-5.958607314841776,CLS,1,2,1,2
2,avais,avais,3.53,3.76,2.895068778041826,V,1,1,3,2
3,six,six,3.93,4.18,2.0695571049527164,DET,1,2,1,2
4,ans,ans,4.18,4.36,2.8562272595158302,NC,1,1,2,2
5,j',j',4.4,4.54,-5.958607314841776,CLS,1,2,1,2
6,ai,ai,4.54,4.774013,3.867931587226076,V,1,1,1,1
7,vu,vu,4.859433,5.1498620000000015,2.978116578283524,VPP,1,1,2,2
8,une,une,5.1498620000000015,5.5,3.910279072880409,DET,1,2,1,2
9,fois,fois,5.5,5.83,2.9538804465388435,NC,1,1,2,2
10,une,une,6.14,6.6,3.910279072880409,DET,1,2,1,2
11,magnifique,magnifique,6.6,7.21,1.8960850859749805,ADJ,1,1,1,1
12,image,image,7.21,7.71,1.716003344469981,NC,1,1,2,2
13,dans,dans,7.86,8.18,3.6682544901156535,P,1,2,1,2
14,un,un,8.18,8.38,4.10330930142218,DET,1,2,1,2
15,livre,livre,8.38,8.65,2.085682943551149,NC,1,1,1,1
16,sur,sur,8.65,8.85,3.410358759877348,P,1,2,1,2
17,la,la,8.85,8.95,4.204881501436933,DET,1,2,1,2
18,forêt,forêt,8.95,9.33,1.4708513259948173,NC,1,1,1,1
19,vierge,vierge,9.33,9.81,1.639785213982223,ADJ,1,2,2,2
20,qui,qui,9.81,9.99,3.7416651970487536,PROREL,1,3,2,3
21,s',s',9.99,10.12,3.5165261194378967,CLR,1,2,1,2
22,appelait,appelait,10.12,10.56,1.6761446812716667,V,1,1,2,2
23,histoires,histoires,10.81,11.35,1.8102325186673665,NC,1,3,1,2
24,vécues,vécues,11.35,11.79,-0.0457574423057353,ADJ,1,2,11,3
25,ça,ça,12.64,12.95,3.9528820040244574,PRO,1,3,2,3
26,représentait,représentait,12.95,13.54,0.4099331402299121,V,1,2,2,2
27,un,un,13.54,13.67,4.10330930142218,DET,1,2,1,2
28,serpent,serpent,13.67,14.16,1.320354034894642,NC,1,1,1,1
29,boa,boa,14.16,14.54,0.1931246261938506,ADJ,1,2,2,2
30,qui,qui,14.77,14.95,3.7416651970487536,PROREL,1,3,2,3
31,avalait,avalait,14.95,15.41,-0.3372420739065923,V,1,2,2,2
32,un,un,15.41,15.55,4.10330930142218,DET,1,2,1,2
33,fauve,fauve,15.55,16.13,0.1731862975595537,NC,1,1,6,2
34,voilà,voilà,16.72,17.13,2.861199749808765,V,1,3,2,3
35,la,la,17.13,17.26,4.204881501436933,DET,1,2,1,2
36,copie,copie,17.26,17.65,1.250175950525153,NC,1,1,1,1
37,du,de,17.65,17.725,3.6429292337333306,P,1,2,1,2
38, ,le,17.725,17.8,3.6429292337333306,DET,1,2,1,2
39,dessin,dessin,17.8,18.2,1.2533380077496248,NC,1,1,6,2
40,on,on,19.47,19.53,3.9339911415057136,CLS,1,3,1,2
41,disait,disait,19.53,19.94,1.973127854061714,V,1,1,2,2
42,dans,dans,19.94,20.11,3.6682544901156535,P,1,2,1,2
43,le,le,20.11,20.26,4.229259370610864,DET,1,2,1,2
44,livre,livre,20.26,20.77,2.085682943551149,NC,1,1,1,1
45,les,les,20.98,21.17,3.99830860799912,DET,1,3,1,2
46,serpents,serpents,21.17,21.65,1.0526939457716855,NC,1,1,1,1
47,boas,boas,21.65,22.08,-1.221848025792823,ADJ,1,2,3,3
48,avalent,avalent,22.14,22.69,-0.2076082404542547,V,1,2,2,2
49,leur,leur,22.69,22.88,2.4530276938407454,DET,1,2,1,2
50,proie,proie,22.88,23.24,0.96331551611184,NC,1,1,1,1
51,tout,tout,23.4,23.65,3.601400448908066,ADV,1,2,1,2
52,entière,entière,23.65,24.31,1.4224256780131497,ADJ,1,1,3,2
53,sans,sans,24.31,24.66,3.0014914093053013,P,1,2,1,2
54,la,la,24.66,24.79,4.204881501436933,CLO,1,2,1,2
55,mâcher,mâcher,24.79,25.28,0.2068259030066614,VINF,1,1,2,2
56,ensuite,ensuite,25.81,26.33,2.106938451077683,ADV,1,1,5,2
57,ils,ils,26.33,26.43,3.4878550063914817,CLS,1,3,1,2
58,ne,ne,26.43,26.57,4.125709901406003,ADV,1,1,1,1
59,peuvent,peuvent,26.57,26.8,2.1248301497396613,V,1,1,2,2
60,plus,plus,26.8,27.06,3.611609675770642,ADV,1,1,1,1
61,bouger,bouger,27.06,27.52424,1.6465997527002796,VINF,1,3,3,3
62,et,et,27.704903,27.876058,4.110895292218618,CC,1,2,1,2
63,ils,ils,27.876058,28.02,3.4878550063914817,CLS,1,2,1,2
64,dorment,dorment,28.02,28.44,1.020361286791739,V,1,1,2,2
65,pendant,pendant,28.44,28.77,2.5048512983163413,P,1,2,1,2
66,les,les,28.77,28.91,3.99830860799912,DET,1,2,1,2
67,six,six,28.91,29.23,2.0695571049527164,ADJ,1,1,1,1
68,mois,mois,29.23,29.51,2.4945858904700864,NC,1,1,1,1
69,de,de,29.51,29.61,4.401761613355665,P,1,2,1,2
70,leur,leur,29.61,29.78,2.4530276938407454,DET,1,2,1,2
71,digestion,digestion,29.78,30.38,0.1702617447391781,NC,1,1,9,2
72,j',j',32.195161,32.340959999999995,-5.958607314841776,CLS,1,3,1,2
73,ai,ai,32.340959999999995,32.442384999999994,3.867931587226076,V,1,1,2,2
74,alors,alors,32.442384999999994,32.8,3.249846257203304,ADV,1,1,1,1
75,beaucoup,beaucoup,32.8,33.41,2.7965743332798056,ADV,1,2,1,2
76,réfléchi,réfléchi,33.41,34.08,1.4514794066605563,VPP,1,1,1,1
77,sur,sur,34.08,34.25,3.410358759877348,P,1,2,1,2
78,les,les,34.25,34.47,3.99830860799912,DET,1,2,1,2
79,aventures,aventures,34.47,34.97,0.861534416832827,NC,1,1,1,1
80,de,de,34.97,35.09,4.401761613355665,P,1,2,1,2
81,la,la,35.09,35.23,4.204881501436933,DET,1,2,1,2
82,jungle,jungle,35.23,35.71,1.2108533679874751,NC,1,1,2,2
83,et,et,36.23,36.4,4.110895292218618,CC,1,2,1,2
84,à,à,36.6,36.73,4.0860179562324985,P,1,3,1,2
85,mon,mon,36.73,36.93,3.5853490394350964,DET,1,1,1,1
86,tour,tour,36.93,37.27,2.244425572420312,N,1,1,8,2
87,j',j',37.48,37.62,-5.958607314841776,CLS,1,2,1,2
88,ai,ai,37.62,37.74,3.867931587226076,V,1,1,1,1
89,réussi,réussi,37.74,38.31,1.911849797031448,VPP,1,1,2,2
90,avec,avec,38.52,38.84,3.568775318102455,P,1,2,1,2
91,un,un,38.84,38.94,4.10330930142218,DET,1,2,1,2
92,crayon,crayon,38.94,39.31,0.9074113661495178,NC,1,1,1,1
93,de,de,39.31,39.44,4.401761613355665,P,1,2,1,2
94,couleur,couleur,39.44,40.03,1.759365622411749,NC,1,2,5,3
95,à,à,40.47,40.6,4.0860179562324985,P,1,2,1,2
96,tracer,tracer,40.6,41.13,0.3180633558423034,VINF,1,2,2,2
97,mon,mon,41.13,41.32,3.5853490394350964,DET,1,2,1,2
98,premier,premier,41.36,41.85,2.379849178943937,ADJ,1,1,1,1
99,dessin,dessin,41.85,42.2,1.2533380077496248,NC,1,1,2,2
100,mon,mon,42.79,43.01,3.5853490394350964,DET,1,2,1,2
101,dessin,dessin,43.01,43.43,1.2533380077496248,NC,1,1,1,1
102,numéro,numéro,43.43,43.92,2.2097294282841555,N,1,2,1,2
103,1,1,44.02,44.19,-5.958607314841776,ADJ,1,1,6,2
104,il,il,44.92,45.08,4.121341164711327,CLS,1,3,1,2
105,était,était,45.08,45.4,3.4325780894612063,V,1,1,2,2
106,comme,comme,45.4,45.69,3.462954735900558,P,1,2,1,2
107,ça,ça,45.69,45.95,3.9528820040244574,PRO,1,2,5,3
108,j',j',47.49,47.58,-5.958607314841776,CLS,1,3,1,2
109,ai,ai,47.58,47.73,3.867931587226076,V,1,1,1,1
110,montré,montré,47.73,48.1,1.4720246991650183,VPP,1,1,2,2
111,mon,mon,48.1,48.21,3.5853490394350964,DET,1,2,1,2
112,chef,chef,48.21,48.51,2.278273326026997,N,1,2,1,2
113,-d',d',48.51,48.59,3.858826430391473,P,1,1,1,1
114,oeuvre,oeuvre,48.59,48.91,1.5615783694927676,N,1,1,3,2
115,aux,à,48.91,48.97,2.922024417567095,P,1,2,1,2
116, ,les,48.97,49.03,2.922024417567095,DET,1,2,1,2
117,grandes,grandes,49.03,49.33,1.6470894296953569,ADJ,1,1,1,1
118,personnes,personnes,49.37,50.0,2.024485668109653,NC,1,1,3,2
119,et,et,50.33,50.35,4.110895292218618,CC,1,2,1,2
120,je,je,50.35,50.5,4.414780879467412,CLS,1,3,1,2
121,leur,leur,50.5,50.76,2.4530276938407454,CLO,1,1,1,1
122,ai,ai,50.76,50.83,3.867931587226076,V,1,1,1,1
123,demandé,demandé,50.83,51.26,2.3281552621739463,VPP,1,1,2,2
124,si,si,51.26,51.43,3.541927288828811,CS,1,2,1,2
125,mon,mon,51.43,51.57,3.5853490394350964,DET,1,2,1,2
126,dessin,dessin,51.57,51.96,1.2533380077496248,NC,1,1,2,2
127,leur,leur,51.96,52.12,2.4530276938407454,CLO,1,2,1,2
128,faisait,faisait,52.12,52.48,2.1300119499938424,V,1,1,2,2
129,peur,peur,52.48,52.92,2.7418053070959107,NC,1,2,7,3
130,elles,elles,54.32,54.51,2.6237763281639146,CLS,1,3,1,2
131,m',m',54.51,54.56,-5.958607314841776,CLO,1,1,1,1
132,ont,ont,54.67,54.69,3.159717546210281,V,1,1,1,1
133,répondu,répondu,54.69,55.32,1.5428254282035767,VPP,1,1,2,2
134,pourquoi,pourquoi,55.81,56.3,3.302155530116052,ADVWH,1,2,1,2
135,un,un,56.3,56.43,4.10330930142218,DET,1,2,1,2
136,chapeau,chapeau,56.43,56.82,1.6867256219679685,NC,1,1,2,2
137,ferait,ferait,56.82,57.2,1.9389198127446496,V,1,2,1,2
138,-il,il,57.2,57.34,4.121341164711327,CLS,1,1,2,2
139,peur,peur,57.34,57.75,2.7418053070959107,NC,1,2,5,3
140,mon,mon,58.82,58.97,3.5853490394350964,DET,1,3,1,2
141,dessin,dessin,58.97,59.27,1.2533380077496248,NC,1,1,2,2
142,ne,ne,59.35,59.46,4.125709901406003,ADV,1,2,1,2
143,représentait,représentait,59.46,60.08,0.4099331402299121,V,1,1,2,2
144,pas,pas,60.08,60.32,4.262811902599896,ADV,1,1,1,1
145,un,un,60.32,60.41,4.10330930142218,DET,1,2,1,2
146,chapeau,chapeau,60.41,60.82,1.6867256219679685,NC,1,1,4,2
147,il,il,61.36,61.5,4.121341164711327,CLS,1,3,1,2
148,représentait,représentait,61.5,62.18,0.4099331402299121,V,1,1,2,2
149,un,un,62.18,62.27,4.10330930142218,DET,1,2,1,2
150,serpent,serpent,62.27,62.69,1.320354034894642,NC,1,1,1,1
151,boa,boa,62.69,63.09,0.1931246261938506,ADJ,1,2,2,2
152,qui,qui,63.09,63.3,3.7416651970487536,PROREL,1,3,2,3
153,digérait,digérait,63.3,63.94,-1.5228772976344769,V,1,2,2,2
154,un,un,63.94,64.1,4.10330930142218,DET,1,2,1,2
155,éléphant,éléphant,64.1,64.58,1.0073209571930934,NC,1,1,6,2
156,j',j',65.53,65.66,-5.958607314841776,CLS,1,3,1,2
157,ai,ai,65.66,65.83,3.867931587226076,V,1,1,2,2
158,alors,alors,65.83,66.17,3.249846257203304,ADV,1,1,1,1
159,dessiné,dessiné,66.17,66.69,0.7075701846135144,VINF,1,3,2,3
160,l',l',66.69,66.75,4.056551938962388,DET,1,2,1,2
161,intérieur,intérieur,66.75,67.29,1.9753858494490868,NC,1,1,1,1
162,du,de,67.29,67.345,3.6429292337333306,P,1,2,1,2
163, ,le,67.345,67.4,3.6429292337333306,DET,1,2,1,2
164,serpent,serpent,67.4,67.8,1.320354034894642,NC,1,1,1,1
165,boa,boa,67.8,68.16,0.1931246261938506,ADJ,1,2,6,3
166,afin,afin,68.47,68.78,-0.1191863505752016,P,1,3,1,2
167,que,que,68.78,68.89,3.6128791792035377,C,1,1,2,2
168,les,les,68.89,69.01,3.99830860799912,DET,1,2,1,2
169,grandes,grandes,69.01,69.26,1.6470894296953569,ADJ,1,1,1,1
170,personnes,personnes,69.26,69.66,2.024485668109653,NC,1,1,2,2
171,puissent,puissent,69.66,69.88,1.007747782266894,VS,1,2,2,2
172,comprendre,comprendre,69.88,70.52,2.13110516241486,VINF,1,3,6,4
173,elles,elles,71.14,71.49,2.6237763281639146,CLS,1,3,1,2
174,ont,ont,71.49,71.68,3.159717546210281,V,1,1,1,1
175,toujours,toujours,71.83,72.49,3.030340606075638,ADV,1,1,2,2
176,besoin,besoin,72.49,72.85,2.8796921229992845,NC,1,2,1,2
177,d',d',72.85,72.91,3.858826430391473,P,1,2,1,2
178,explications,explications,72.91,73.6,0.8536982178587301,NC,1,2,6,3
179,mon,mon,74.43,74.65,3.5853490394350964,DET,1,3,1,2
180,dessin,dessin,74.65,75.04,1.2533380077496248,NC,1,1,1,1
181,numéro,numéro,75.04,75.52,2.2097294282841555,N,1,2,1,2
182,2,2,75.52,75.79,-5.958607314841776,ADJ,1,1,3,2
183,était,était,75.97,76.23,3.4325780894612063,V,1,2,2,2
184,comme,comme,76.23,76.47,3.462954735900558,P,1,2,1,2
185,ça,ça,76.47,76.69,3.9528820040244574,PRO,1,2,5,3
186,les,les,78.11,78.3,3.99830860799912,DET,1,3,1,2
187,grandes,grandes,78.3,78.6,1.6470894296953569,ADJ,1,1,1,1
188,personnes,personnes,78.6,79.05,2.024485668109653,NC,1,1,2,2
189,m',m',79.1,79.13,-5.958607314841776,CLO,1,2,1,2
190,ont,ont,79.13,79.23,3.159717546210281,V,1,1,1,1
191,conseillé,conseillé,79.23,79.85,0.7505084025652802,VPP,1,1,2,2
192,de,de,79.85,80.04,4.401761613355665,P,1,2,1,2
193,laisser,laisser,80.04,80.43,2.3858385502626245,VINF,1,2,2,2
194,de,de,80.43,80.56,4.401761613355665,P,1,2,1,2
195,côté,côté,80.56,81.01,2.3988250671356544,NC,1,2,3,3
196,les,les,81.08,81.27,3.99830860799912,DET,1,2,1,2
197,dessins,dessins,81.27,81.69,1.0674428464946553,NC,1,1,1,1
198,de,de,81.69,81.8,4.401761613355665,P,1,2,1,2
199,serpents,serpents,81.8,82.27,1.0526939457716855,NC,1,2,1,2
200,boas,boas,82.27,82.66,-1.221848025792823,ADJ,1,2,2,2
201,ouverts,ouverts,82.8,83.32,1.065206131791786,ADJ,1,2,1,2
202,ou,ou,83.43,83.47,3.1997798524027345,CC,1,2,1,2
203,fermés,fermés,83.51,83.99,1.0569048551460734,ADJ,1,2,7,3
204,et,et,84.32,84.38,4.110895292218618,CC,1,2,1,2
205,de,de,84.38,84.48,4.401761613355665,P,1,2,1,2
206,m',m',84.48,84.55,-5.958607314841776,CLO,1,2,1,2
207,intéresser,intéresser,84.55,85.13,1.1119342796888985,VINF,1,1,2,2
208,plutôt,plutôt,85.13,85.54,2.323045735688116,ADV,1,3,1,2
209,à,à,85.54,85.63,4.0860179562324985,P,1,1,2,2
210,la,la,85.63,85.76,4.204881501436933,DET,1,2,1,2
211,géographie,géographie,85.76,86.55,0.3541084583639704,NC,1,1,3,2
212,à,à,86.79,86.87,4.0860179562324985,P,1,2,1,2
213,l',l',86.87,86.92,4.056551938962388,DET,1,2,1,2
214,histoire,histoire,86.92,87.51,2.4702928598974863,NC,1,1,3,2
215,au,à,87.61,87.66,3.572610250170704,P,1,2,1,2
216, ,le,87.66,87.71,3.572610250170704,DET,1,2,1,2
217,calcul,calcul,87.71,88.37,0.7745169730276165,NC,1,1,2,2
218,et,et,88.56,88.66,4.110895292218618,CC,1,2,1,2
219,à,à,88.66,88.73,4.0860179562324985,P,1,2,1,2
220,la,la,88.73,88.88,4.204881501436933,DET,1,2,1,2
221,grammaire,grammaire,88.88,89.55,0.238046128232522,NC,1,1,10,2
222,c',c',90.52,90.65,-5.958607314841776,CLS,1,3,1,2
223,est,est,90.65,90.84,4.358377487435835,V,1,1,2,2
224,ainsi,ainsi,90.84,91.25,2.3173946753293926,ADV,1,3,1,2
225,que,que,91.25,91.37,3.6128791792035377,C,1,1,2,2
226,j',j',91.37,91.5,-5.958607314841776,CLS,1,2,1,2
227,ai,ai,91.5,91.54,3.867931587226076,V,1,1,1,1
228,abandonné,abandonné,91.54,92.22,1.4216039285148858,VPP,1,1,2,2
229,à,à,92.42,92.54,4.0860179562324985,P,1,2,1,2
230,l',l',92.54,92.62,4.056551938962388,DET,1,2,1,2
231,âge,âge,92.62,92.87,2.1773921923647634,NC,1,1,1,1
232,de,de,92.87,92.98,4.401761613355665,P,1,2,1,2
233,six,six,92.98,93.42,2.0695571049527164,DET,1,2,1,2
234,ans,ans,93.42,93.59,2.8562272595158302,NC,1,1,5,2
235,une,une,93.96,94.23,3.910279072880409,DET,1,2,1,2
236,magnifique,magnifique,94.23,95.07,1.8960850859749805,ADJ,1,1,1,1
237,carrière,carrière,95.11,95.48,1.5469126444139831,NC,1,1,1,1
238,de,de,95.48,95.65,4.401761613355665,P,1,2,1,2
239,peintre,peintre,95.65,96.07,1.1335389115635592,NC,1,2,7,3
240,j',j',96.74,96.89,-5.958607314841776,CLS,1,3,1,2
241,avais,avais,96.96,97.23,2.895068778041826,V,1,1,1,1
242,été,été,97.23,97.46,3.052205133776196,VPP,1,1,2,2
243,découragé,découragé,97.46,98.39,-0.1191863505752016,VPP,1,2,1,2
244,par,par,98.39,98.59,3.2464000901789105,P,1,2,1,2
245,l',l',98.59,98.69,4.056551938962388,DET,1,2,1,2
246,insuccès,insuccès,98.69,99.31,-1.698967832869038,NC,1,1,1,1
247,de,de,99.31,99.42,4.401761613355665,P,1,2,1,2
248,mon,mon,99.42,99.59,3.5853490394350964,DET,1,2,1,2
249,dessin,dessin,99.59,99.96,1.2533380077496248,NC,1,1,1,1
250,numéro,numéro,99.96,100.46,2.2097294282841555,N,1,2,1,2
251,1,1,100.46,100.7,-5.958607314841776,ADJ,1,1,3,2
252,et,et,101.08,101.17,4.110895292218618,CC,1,2,1,2
253,de,de,101.17,101.31,4.401761613355665,P,1,2,1,2
254,mon,mon,101.31,101.47,3.5853490394350964,DET,1,2,1,2
255,dessin,dessin,101.47,101.82,1.2533380077496248,NC,1,1,1,1
256,numéro,numéro,101.82,102.29,2.2097294282841555,N,1,2,1,2
257,2,2,102.36,102.55,-5.958607314841776,ADJ,1,1,11,2
258,les,les,103.58,103.74,3.99830860799912,DET,1,3,1,2
259,grandes,grandes,103.74,104.03,1.6470894296953569,ADJ,1,1,1,1
260,personnes,personnes,104.03,104.65,2.024485668109653,NC,1,1,2,2
261,ne,ne,104.65,104.71,4.125709901406003,ADV,1,2,1,2
262,comprennent,comprennent,104.71,105.19,1.0979510744601872,V,1,1,1,1
263,jamais,jamais,105.19,105.68,3.13360915623962,ADV,1,1,2,2
264,rien,rien,105.68,105.91,3.3768615274323657,PRO,1,2,2,2
265,toutes,toutes,105.91,106.13,2.5975635617026724,ADV,1,2,1,2
266,seules,seules,106.13,106.47,1.2711443202752404,ADJ,1,1,2,2
267,et,et,106.85,106.9,4.110895292218618,CC,1,2,1,2
268,c',c',106.9,107.02,-5.958607314841776,CLS,1,3,1,2
269,est,est,107.02,107.09,4.358377487435835,V,1,1,1,1
270,fatigant,fatigant,107.09,107.75,0.5809249870744244,VPP,1,1,2,2
271,pour,pour,107.86,108.03,3.8516398708931017,P,1,2,1,2
272,les,les,108.03,108.27,3.99830860799912,DET,1,2,1,2
273,enfants,enfants,108.27,108.58,2.6515978007483745,NC,1,1,1,1
274,de,de,108.97,109.16,4.401761613355665,P,1,2,1,2
275,toujours,toujours,109.16,109.79,3.030340606075638,ADV,1,2,1,2
276,et,et,109.79,109.92,4.110895292218618,CC,1,2,1,2
277,toujours,toujours,109.92,110.6,3.030340606075638,ADV,1,1,6,2
278,leur,leur,110.6,110.83,2.4530276938407454,CLO,1,3,1,2
279,donner,donner,110.83,111.12,2.3680264162997813,VINF,1,1,2,2
280,des,des,111.12,111.32,3.782165069204706,DET,1,2,1,2
281,explications,explications,111.32,112.06,0.8536982178587301,NC,1,1,7,2
282,j',j',113.17,113.29,-5.958607314841776,CLS,1,3,1,2
283,ai,ai,113.29,113.41,3.867931587226076,V,1,1,1,1
284,donc,donc,113.41,113.62,2.7871131835717464,ADV,1,1,1,1
285,dû,dû,113.62,113.72,2.5674028270061777,VPP,1,1,2,2
286,choisir,choisir,113.78,114.27,1.6729286913649872,VINF,1,3,2,3
287,un,un,114.27,114.46,4.10330930142218,DET,1,2,1,2
288,autre,autre,114.46,114.74,3.0599834996889874,ADJ,1,1,1,1
289,métier,métier,114.74,115.18,1.7260748710314062,NC,1,1,3,2
290,et,et,115.58,115.62,4.110895292218618,CC,1,2,1,2
291,j',j',115.62,115.74,-5.958607314841776,CLS,1,3,1,2
292,ai,ai,115.74,115.83,3.867931587226076,V,1,1,1,1
293,appris,appris,115.83,116.19,2.085183508409723,VPP,1,1,2,2
294,à,à,116.19,116.27,4.0860179562324985,P,1,2,1,2
295,piloter,piloter,116.32,116.76,0.7867514292418762,VINF,1,2,2,2
296,des,des,116.76,116.97,3.782165069204706,DET,1,2,1,2
297,avions,avions,116.97,117.31,1.7998916853453473,NC,1,1,7,2
298,j',j',118.31,118.4,-5.958607314841776,CLS,1,3,1,2
299,ai,ai,118.4,118.55,3.867931587226076,V,1,1,1,1
300,volé,volé,118.55,118.86,1.92069713499122,VPP,1,1,2,2
301,un,un,118.86,119.0,4.10330930142218,DET,1,3,1,2
302,peu,peu,119.0,119.13,3.0590898659547285,ADV,1,1,2,2
303,partout,partout,119.13,119.49,2.1521048011988384,ADV,1,1,2,2
304,dans,dans,119.49,119.65,3.6682544901156535,P,1,2,1,2
305,le,le,119.65,119.75,4.229259370610864,DET,1,2,1,2
306,monde,monde,119.75,120.17,2.9157268841184143,NC,1,1,3,2
307,et,et,120.67,120.7,4.110895292218618,CC,1,2,1,2
308,la,la,120.7,120.85,4.204881501436933,DET,1,3,1,2
309,géographie,géographie,120.85,121.72,0.3541084583639704,NC,1,1,2,2
310,c',c',121.72,121.84,-5.958607314841776,CLS,1,3,1,2
311,est,est,121.84,121.98,4.358377487435835,V,1,1,2,2
312,exact,exact,121.98,122.51,1.8845688154848537,ADJ,1,2,3,3
313,m',m',122.67,122.8,-5.958607314841776,CLO,1,2,1,2
314,a,a,122.8,122.86,4.07666264927845,V,1,1,1,1
315,beaucoup,beaucoup,122.86,123.26,2.7965743332798056,ADV,1,1,1,1
316,servi,servi,123.26,123.72,1.586699802748873,VPP,1,1,6,2
317,je,je,124.32,124.45,4.414780879467412,CLS,1,3,1,2
318,savais,savais,124.45,124.82,2.3741248603632368,V,1,1,2,2
319,reconnaître,reconnaître,124.82,125.5,1.4020893522927562,VINF,1,3,2,3
320,du,de,125.5,125.575,3.6429292337333306,P,1,2,1,2
321, ,le,125.575,125.65,3.6429292337333306,DET,1,2,1,2
322,premier,premier,125.65,126.21,2.379849178943937,ADJ,1,1,1,1
323,coup,coup,126.21,126.39,2.5904963119260684,N,1,2,1,2
324,d',d',126.39,126.44,3.858826430391473,P,1,1,1,1
325,oeil,oeil,126.44,126.81,1.9873533891829207,N,1,1,4,2
326,la,la,127.03,127.16,4.204881501436933,DET,1,2,1,2
327,chine,chine,127.16,127.63,-0.1739251324791065,NC,1,1,1,1
328,de,de,127.63,127.77,4.401761613355665,P,1,2,1,2
329,l',l',127.77,127.83,4.056551938962388,DET,1,2,1,2
330,arizona,arizona,127.83,128.44,-5.958607314841776,NC,1,1,7,2
331,c',c',128.98,129.1,-5.958607314841776,CLS,1,3,1,2
332,est,est,129.1,129.17,4.358377487435835,V,1,1,2,2
333,très,très,129.17,129.57,3.2013752725033435,ADV,1,2,1,2
334,utile,utile,129.57,130.03,1.5875987308437431,ADJ,1,1,2,2
335,si,si,130.1,130.34,3.541927288828811,CS,1,2,1,2
336,l',l',130.34,130.38,4.056551938962388,DET,1,3,1,2
337,on,on,130.38,130.46,3.9339911415057136,CL,1,1,2,2
338,s',s',130.46,130.49,3.5165261194378967,CLR,1,1,1,1
339,est,est,130.49,130.65,4.358377487435835,V,1,1,1,1
340,égaré,égaré,130.65,131.05,0.6794279056977774,VPP,1,1,2,2
341,pendant,pendant,131.05,131.32,2.5048512983163413,P,1,2,1,2
342,la,la,131.32,131.45,4.204881501436933,DET,1,2,1,2
343,nuit,nuit,131.45,131.72,2.7503926705022126,NC,1,1,6,2
344,j',j',132.87,132.96,-5.958607314841776,CLS,1,3,1,2
345,ai,ai,132.96,133.09,3.867931587226076,V,1,1,1,1
346,ainsi,ainsi,133.09,133.53,2.3173946753293926,ADV,1,1,1,1
347,eu,eu,133.53,133.78,2.836817639469837,VPP,1,1,2,2
348,au,à,133.89,133.95499999999998,3.572610250170704,P,1,2,1,2
349, ,le,133.95499999999998,134.02,3.572610250170704,DET,1,2,1,2
350,cours,cours,134.02,134.26,2.208978517544668,NC,1,1,1,1
351,de,de,134.26,134.37,4.401761613355665,P,1,2,1,2
352,ma,ma,134.37,134.57,3.3705297431126087,DET,1,2,1,2
353,vie,vie,134.57,134.79,2.994136709217144,NC,1,1,1,1
354,des,des,135.09,135.34,3.782165069204706,P,1,2,1,2
355,tas,tas,135.39,135.65,1.814780146411084,NC,1,2,1,2
356,de,de,135.65,135.78,4.401761613355665,P,1,2,1,2
357,contacts,contacts,135.78,136.32,1.011570447826046,NC,1,2,1,2
358,avec,avec,136.32,136.61,3.568775318102455,P,1,2,1,2
359,des,des,136.61,136.82,3.782165069204706,DET,1,2,1,2
360,tas,tas,136.82,137.11,1.814780146411084,NC,1,1,1,1
361,de,de,137.11,137.21,4.401761613355665,P,1,2,1,2
362,gens,gens,137.21,137.42,2.7739984226056307,NC,1,2,1,2
363,sérieux,sérieux,137.42,137.95,2.035709838227875,ADJ,1,2,16,3
364,j',j',138.45,138.65,-5.958607314841776,CLS,1,3,1,2
365,ai,ai,138.65,138.71,3.867931587226076,V,1,1,1,1
366,beaucoup,beaucoup,138.71,139.31,2.7965743332798056,ADV,1,1,1,1
367,vécu,vécu,139.31,139.62,1.7218106160366349,VPP,1,1,2,2
368,chez,chez,139.62,139.81,2.92540492367966,P,1,2,1,2
369,les,les,139.81,139.92,3.99830860799912,DET,1,2,1,2
370,grandes,grandes,139.92,140.2,1.6470894296953569,ADJ,1,1,1,1
371,personnes,personnes,140.2,140.81,2.024485668109653,NC,1,1,5,2
372,je,je,141.01,141.21,4.414780879467412,CLS,1,3,1,2
373,les,les,141.21,141.43,3.99830860799912,CLO,1,1,1,1
374,ai,ai,141.43,141.53,3.867931587226076,V,1,1,1,1
375,vues,vues,141.53,141.7,1.1376705403998613,VPP,1,1,2,2
376,de,de,141.7,141.87,4.401761613355665,P,1,2,1,2
377,très,très,141.87,142.22,3.2013752725033435,ADV,1,2,1,2
378,près,près,142.22,142.48,2.3297232242611616,ADV,1,1,5,2
379,ça,ça,143.22,143.42,3.9528820040244574,PRO,1,3,2,3
380,n',n',143.42,143.49,3.947471953809069,ADV,1,2,1,2
381,a,a,143.49,143.64,4.07666264927845,V,1,1,1,1
382,pas,pas,143.75,143.91,4.262811902599896,ADV,1,2,1,2
383,trop,trop,143.91,144.2,2.934266092097517,ADV,1,1,2,2
384,amélioré,amélioré,144.2,144.72,0.4771212691961449,VPP,1,1,2,2
385,mon,mon,144.72,144.91,3.5853490394350964,DET,1,2,1,2
386,opinion,opinion,144.91,145.38,1.4537768612180344,NC,1,1,4,2
387,quand,quand,146.51,146.69,3.262624298363359,CS,1,3,1,2
388,j',j',146.69,146.78,-5.958607314841776,CLS,1,2,1,2
