Unnamed: 0,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner
0,当,当,0.0,0.14,8.529402948041533,ADP,1,3,1,2
1,我,我,0.14,0.25,10.534098233242508,PRON,1,5,2,3
2,还,还,0.25,0.43,9.872623675554896,ADV,1,3,2,3
3,只有,只有,0.43,0.67,8.511887742377954,ADV,1,2,1,2
4,六,六,0.67,0.89,8.93071178299457,NUM,1,2,1,2
5,岁,岁,0.89,1.06,8.167040644609932,NUM,1,2,6,3
6,的,的,1.06,1.14,13.549001743000456,PART,1,1,2,2
7,时候,时候,1.14,1.58,8.502951457651319,NOUN,1,2,4,3
8,在,在,2.16,2.34,11.76214703363635,VERB,1,3,1,2
9,一,一,2.34,2.44,11.4288871621941,NUM,1,7,2,3
10,本,本,2.44,2.53,9.000524363102912,DET,1,5,2,3
11,描写,描写,2.53,2.93,6.134109286749038,NOUN,1,2,3,3
12,原始,原始,2.93,3.25,6.904483933963076,ADJ,1,2,2,2
13,森林,森林,3.25,3.69,6.496139796034242,NOUN,1,2,3,3
14,的,的,3.69,3.79,13.549001743000456,PART,1,1,2,2
15,名,名,4.16,4.3,8.351761553510602,NOUN,1,2,3,3
16,叫,叫,4.3,4.46,6.116971013472702,VERB,1,2,1,2
17,真实,真实,4.46,4.84,7.367570305240154,ADJ,1,5,3,4
18,的,的,4.84,4.9,13.549001743000456,PART,1,1,2,2
19,故事,故事,4.9,5.22,7.543595858252328,NOUN,1,2,5,3
20,的,的,5.22,5.31,13.549001743000456,PART,1,1,2,2
21,书,书,5.31,5.51,8.321374638581034,NOUN,1,2,3,3
22,中,中,5.51,5.71,11.01019816111366,PART,1,1,3,2
23,看到,看到,6.05,6.32,0.1231021971339834,VERB,1,2,1,2
24,了,了,6.32,6.4,11.717088826693631,PART,1,1,1,1
25,一,一,6.4,6.48,11.4288871621941,NUM,1,3,1,2
26,幅,幅,6.48,6.64,5.254480414942203,NUM,1,2,3,3
27,精彩,精彩,6.64,6.97,4.9689309659897365,VERB,1,4,3,4
28,的,的,6.97,7.06,13.549001743000456,PART,1,1,2,2
29,插画,插画,7.06,7.47,1.6187940073581253,NOUN,1,2,6,3
30,画,画,8.02,8.24,5.856540756976389,VERB,1,6,3,4
31,的,的,8.24,8.44,13.549001743000456,PART,1,1,3,2
32,是,是,8.76,8.94,11.813576063887458,VERB,1,2,1,2
33,一,一,8.94,9.02,11.4288871621941,NUM,1,4,1,2
34,条,条,9.02,9.2,8.22961937977071,NUM,1,2,3,3
35,蟒蛇,蟒蛇,9.2,9.73,-2.9759296462578115,NOUN,1,2,3,3
36,正在,正在,9.87,10.11,7.636880902984179,ADV,1,3,2,3
37,吞食,吞食,10.11,10.53,1.218171523725749,VERB,1,2,1,2
38,一,一,10.53,10.66,11.4288871621941,NUM,1,3,1,2
39,只,只,10.66,10.78,8.687318340146405,NUM,1,2,3,3
40,大,大,10.78,10.94,10.223760246520028,ADJ,1,2,2,2
41,野兽,野兽,10.94,11.3,3.396653741612283,NOUN,1,2,8,3
42,页头,页头,12.11,12.46,-inf,NOUN,1,4,2,3
43,上,上,12.46,12.69,10.760238470227222,PART,1,1,2,2
44,就,就,12.92,13.06,10.143313771089671,ADV,1,3,2,3
45,是,是,13.06,13.16,11.813576063887458,VERB,1,2,1,2
46,那,那,13.16,13.29,8.880679246981725,DET,1,5,1,2
47,幅,幅,13.29,13.43,5.254480414942203,NUM,1,2,3,3
48,画,画,13.43,13.58,5.856540756976389,NOUN,1,2,3,3
49,的,的,13.58,13.7,13.549001743000456,PART,1,1,2,2
50,摹本,摹本,13.7,14.07,-0.034591444769619,NOUN,1,2,6,3
51,这,这,14.98,15.11,11.129278789292488,DET,1,5,1,2
52,本,本,15.11,15.23,9.000524363102912,NUM,1,2,3,3
53,书,书,15.23,15.4,8.321374638581034,NOUN,1,2,3,3
54,中,中,15.4,15.53,11.01019816111366,PART,1,1,2,2
55,写道,写道,15.53,15.91,5.634443114577581,VERB,1,2,1,2
56,这些,这些,16.44,16.7,9.35458442856651,DET,1,4,2,3
57,蟒蛇,蟒蛇,16.7,17.23,-2.9759296462578115,NOUN,1,2,3,3
58,把,把,17.23,17.43,9.380520434905035,X,1,2,1,2
59,它们,它们,17.43,17.67,8.179734148061376,PRON,1,6,2,3
60,的,的,17.67,17.75,13.549001743000456,PART,1,1,2,2
61,猎获物,猎物,17.75,18.35,2.6918530661996387,NOUN,1,2,3,3
62,不,不,18.45,18.55,10.967124178394917,ADV,1,5,2,3
63,加,加,18.55,18.71,8.21127219644446,VERB,1,2,1,2
64,咀嚼,咀嚼,18.71,19.03,2.340458745422127,VERB,1,2,4,3
65,地,地,19.03,19.13,10.18742007921881,PART,1,1,2,2
66,囫囵,囫囵,19.13,19.47,-2.617295837833746,VERB,1,3,2,3
67,吞,吞,19.47,19.68,2.762159526749242,VERB,1,2,1,2
68,下,下,19.68,19.93,9.7626488406527,VERB,1,1,5,2
69,尔后,尔后,20.47,20.87,3.5094237867330267,ADV,1,3,2,3
70,就,就,21.11,21.23,10.143313771089671,ADV,1,3,2,3
71,不,不,21.23,21.35,10.967124178394917,ADV,1,3,2,3
72,能,能,21.35,21.5,9.42263949445072,VERB,1,2,1,2
73,再,再,21.5,21.62,8.405616059244041,ADV,1,3,2,3
74,动弹,动弹,21.62,21.95,2.6171038193993863,VERB,1,2,1,2
75,了,了,21.95,22.09,11.717088826693631,PART,1,1,12,2
76,它们,它们,22.83,23.04,8.179734148061376,PRON,1,3,2,3
77,就,就,23.04,23.17,10.143313771089671,ADV,1,3,2,3
78,在,在,23.17,23.3,11.76214703363635,VERB,1,3,1,2
79,长长,长长,23.3,23.75,3.967968461710194,NOUN,1,5,2,3
80,的,的,23.75,23.83,13.549001743000456,PART,1,1,2,2
81,六,六,23.83,24.03,8.93071178299457,NUM,1,5,1,2
82,个,个,24.03,24.14,10.347959152135804,NUM,1,2,3,3
83,月,月,24.14,24.24,10.484922979849571,NOUN,1,2,3,3
84,的,的,24.24,24.34,13.549001743000456,PART,1,1,2,2
85,睡眠,睡眠,24.34,24.77,3.872346188275248,NOUN,1,2,4,3
86,中,中,24.77,24.97,11.01019816111366,PART,1,1,3,2
87,消化,消化,25.2,25.62,5.088466327050102,VERB,1,2,1,2
88,这些,这些,25.62,25.88,9.35458442856651,DET,1,2,1,2
89,食物,食物,25.88,26.22,5.663502000154177,NOUN,1,2,7,3
90,当时,当时,27.27,27.71,8.441990004348938,NOUN,1,3,2,3
91,我,我,28.23,28.35,10.534098233242508,PRON,1,2,2,2
92,对,对,28.35,28.45,10.687452473351607,ADP,1,3,1,2
93,丛林,丛林,28.45,28.74,3.1294761436035867,NOUN,1,5,2,3
94,中,中,28.74,28.85,11.01019816111366,PART,1,1,2,2
95,的,的,28.85,28.97,13.549001743000456,PART,1,1,2,2
96,奇遇,奇遇,28.97,29.27,0.8754687373538999,NOUN,1,2,4,3
97,想,想,29.27,29.47,8.367560058756213,VERB,1,3,1,2
98,得,得,29.47,29.55,8.835887911676375,PART,1,3,4,4
99,很,很,29.55,29.8,9.553131814577668,ADV,1,3,2,3
100,多,多,29.8,30.03,9.815063523678072,ADV,1,2,6,3
101,于是,于是,30.68,31.05,6.920148168912099,ADV,1,3,2,3
102,我,我,31.35,31.48,10.534098233242508,PRON,1,2,2,2
103,也,也,31.48,31.63,10.523259496272392,ADV,1,3,2,3
104,用,用,31.63,31.77,9.219764623880025,ADP,1,2,1,2
105,彩色,彩色,31.77,32.08,4.609560534289384,ADJ,1,3,2,3
106,铅笔,铅笔,32.08,32.47,2.648441729496899,NOUN,1,2,4,3
107,画,画,32.65,32.79,5.856540756976389,VERB,1,3,2,3
108,出,出,32.79,32.96,9.616849668063612,VERB,1,2,1,2
109,了,了,32.96,33.06,11.717088826693631,PART,1,1,1,1
110,我,我,33.06,33.17,10.534098233242508,PRON,1,4,2,3
111,的,的,33.17,33.26,13.549001743000456,PART,1,1,2,2
112,第一,第一,33.26,33.55,2.2220255851356288,NUM,1,2,1,2
113,幅,幅,33.55,33.69,5.254480414942203,NUM,1,2,3,3
114,图画,图画,33.69,34.13,4.077554392914626,VERB,1,2,7,3
115,我,我,34.63,34.78,10.534098233242508,PRON,1,5,2,3
116,的,的,34.78,34.96,13.549001743000456,PART,1,1,2,2
117,第一,第一,35.15,35.4,2.2220255851356288,NUM,1,3,1,2
118,号,号,35.4,35.58,7.533595309285531,NUM,1,2,3,3
119,作品,作品,35.58,35.98,8.013916006367577,NOUN,1,2,4,3
120,它,它,36.61,36.75,9.65190170170917,PRON,1,3,2,3
121,是,是,36.75,36.89,11.813576063887458,VERB,1,2,1,2
122,这样,这样,36.89,37.22,9.279369482806482,VERB,1,3,2,3
123,的,的,37.22,37.38,13.549001743000456,PART,1,1,5,2
124,我,我,38.73,38.84,10.534098233242508,PRON,1,3,2,3
125,把,把,38.84,38.98,9.380520434905035,X,1,3,1,2
126,我,我,38.98,39.12,10.534098233242508,PRON,1,5,2,3
127,的,的,39.12,39.21,13.549001743000456,PART,1,1,2,2
128,这,这,39.21,39.35,11.129278789292488,DET,1,2,1,2
129,幅,幅,39.35,39.47,5.254480414942203,NUM,1,2,3,3
130,杰作,杰作,39.47,39.89,3.804259605154009,NOUN,1,2,3,3
131,拿,拿,39.89,40.09,6.488578595400288,VERB,1,2,4,3
132,给,给,40.09,40.2,8.87379517269326,ADP,1,3,1,2
133,大人,大人,40.2,40.5,4.335039843449545,NOUN,1,2,3,3
134,看,看,40.5,40.74,9.55394241671565,VERB,1,2,5,3
135,我,我,41.41,41.51,10.534098233242508,PRON,1,3,2,3
136,问,问,41.51,41.66,7.875194154710013,VERB,1,2,1,2
137,他们,他们,41.66,41.99,9.915474866735266,PRON,1,2,2,2
138,我,我,42.29,42.44,10.534098233242508,PRON,1,5,2,3
139,的,的,42.44,42.51,13.549001743000456,PART,1,1,2,2
140,画,画,42.51,42.78,5.856540756976389,NOUN,1,2,3,3
141,是,是,42.9,43.08,11.813576063887458,VERB,1,3,1,2
142,不,不,43.08,43.14,10.967124178394917,ADV,1,1,1,1
143,是,是,43.14,43.27,11.813576063887458,VERB,1,1,2,2
144,叫,叫,43.27,43.4,6.116971013472702,VERB,1,2,1,2
145,他们,他们,43.4,43.56,9.915474866735266,PRON,1,2,2,2
146,害怕,害怕,43.56,44.0,5.362896511860435,VERB,1,2,7,3
147,他们,他们,44.89,45.1,9.915474866735266,PRON,1,3,2,3
148,回答,回答,45.1,45.44,6.903608693768208,VERB,1,2,1,2
149,我,我,45.44,45.55,10.534098233242508,PRON,1,2,2,2
150,说,说,45.55,45.79,10.280013362803595,VERB,1,2,1,2
151,害怕,害怕,46.44,47.02,5.362896511860435,VERB,1,4,3,4
152,一,一,47.69,47.81,11.4288871621941,NUM,1,5,1,2
153,顶,顶,47.81,47.92,4.395189621200163,NUM,1,2,3,3
154,帽子,帽子,47.92,48.49,4.197021480250725,NOUN,1,2,3,3
155,有,有,48.71,48.84,11.141756531663797,VERB,1,2,1,2
156,什么,什么,48.84,49.11,9.138085113257745,DET,1,3,2,3
157,可怕,可怕,49.11,49.48,-2.513306124309698,ADJ,1,2,5,3
158,的,的,49.48,49.6,13.549001743000456,PART,1,1,6,2
159,我,我,50.55,50.66,10.534098233242508,PRON,1,6,2,3
160,画,画,50.66,50.86,5.856540756976389,VERB,1,2,3,3
161,的,的,50.86,50.94,13.549001743000456,PART,1,1,3,2
162,不,不,50.94,51.16,10.967124178394917,ADV,1,4,2,3
163,是,是,51.16,51.3,11.813576063887458,VERB,1,2,1,2
164,帽子,帽子,51.3,51.7,4.197021480250725,NOUN,1,2,4,3
165,是,是,52.22,52.39,11.813576063887458,VERB,1,3,1,2
166,一,一,52.39,52.46,11.4288871621941,NUM,1,3,1,2
167,条,条,52.46,52.64,8.22961937977071,NUM,1,2,3,3
168,巨蟒,巨蟒,52.64,53.02,-0.962334670375562,NOUN,1,2,4,3
169,在,在,53.2,53.32,11.76214703363635,VERB,1,3,1,2
170,消化,消化,53.32,53.65,5.088466327050102,VERB,1,2,3,3
171,着,着,53.65,53.75,9.759306279287683,PART,1,2,1,2
172,一,一,53.75,53.83,11.4288871621941,NUM,1,3,1,2
173,头,头,53.83,53.96,6.846708255466664,NUM,1,2,3,3
174,大象,大象,53.96,54.39,2.3196388475598733,NOUN,1,2,8,3
175,既然,既然,55.23,55.59,6.153104965828142,SCONJ,1,4,2,3
176,大人们,大人们,55.59,55.97,2.56117300524145,NOUN,1,3,2,3
177,不,不,55.97,56.07,10.967124178394917,ADV,1,3,2,3
178,能够,能够,56.07,56.35,8.210318513567078,VERB,1,2,1,2
179,理解,理解,56.35,56.76,7.80176400042845,VERB,1,2,1,2
180,于是,于是,57.31,57.68,6.920148168912099,ADV,1,5,2,3
181,我,我,57.99,58.11,10.534098233242508,PRON,1,2,2,2
182,又,又,58.11,58.24,9.206756758496828,ADV,1,3,2,3
183,把,把,58.24,58.36,9.380520434905035,X,1,2,1,2
184,巨蟒,巨蟒,58.36,58.69,-0.962334670375562,NOUN,1,6,1,2
185,肚子,肚子,58.69,59.0,3.981642347308203,NOUN,1,1,2,2
186,里,里,59.0,59.13,8.88658597964225,PART,1,1,2,2
187,的,的,59.13,59.23,13.549001743000456,PART,1,1,2,2
188,情况,情况,59.23,59.56,9.322937539789493,NOUN,1,2,3,3
189,画,画,59.56,59.7,5.856540756976389,NOUN,1,3,1,2
190,了,了,59.7,59.79,11.717088826693631,VERB,1,1,1,1
191,出来,出来,59.79,60.1,8.020851829111212,VERB,1,1,2,2
192,以便,以便,60.57,60.8,6.706792652023244,ADV,1,3,2,3
193,让,让,60.8,60.95,8.070404713120041,VERB,1,2,1,2
194,大人们,大人们,60.95,61.28,2.56117300524145,NOUN,1,2,2,2
195,能够,能够,61.28,61.56,8.210318513567078,VERB,1,3,17,4
196,看,看,61.56,61.76,9.55394241671565,VERB,1,3,1,2
197,懂,懂,61.76,61.97,6.039235144076326,VERB,1,1,4,2
198,这些,这些,62.7,63.01,9.35458442856651,DET,1,4,2,3
199,大人,大人,63.01,63.37,4.335039843449545,NOUN,1,2,3,3
200,总是,总是,63.56,63.89,-0.6088060321261943,ADV,1,3,2,3
201,需要,需要,63.89,64.15,9.090951585291394,VERB,1,2,1,2
202,解释,解释,64.15,64.53,7.675251295542921,VERB,1,2,5,3
203,我,我,65.66,65.79,10.534098233242508,PRON,1,5,2,3
204,的,的,65.79,65.87,13.549001743000456,PART,1,1,2,2
205,第二,第二,65.87,66.2,2.4071252722679697,NUM,1,2,1,2
206,号,号,66.2,66.35,7.533595309285531,NOUN,1,2,3,3
207,作品,作品,66.35,66.76,8.013916006367577,NOUN,1,2,3,3
208,是,是,66.92,67.08,11.813576063887458,VERB,1,2,1,2
209,这样,这样,67.08,67.4,9.279369482806482,VERB,1,3,2,3
210,的,的,67.4,67.56,13.549001743000456,PART,1,1,4,2
211,大人们,大人们,68.75,69.13,2.56117300524145,NOUN,1,3,2,3
212,劝,劝,69.13,69.39,3.3212157832325224,VERB,1,3,1,2
213,我,我,69.39,69.53,10.534098233242508,PRON,1,3,2,3
214,把,把,69.75,69.86,9.380520434905035,X,1,2,1,2
215,这些,这些,69.86,70.21,9.35458442856651,DET,1,4,2,3
216,画,画,70.21,70.4,5.856540756976389,VERB,1,4,1,2
217,着,着,70.4,70.5,9.759306279287683,PART,1,1,1,1
218,开,开,70.5,70.71,8.10480920296228,VERB,1,6,1,2
219,着,着,70.71,70.79,9.759306279287683,PART,1,1,1,1
220,肚皮,肚皮,70.79,71.18,2.1432375997599125,NOUN,1,2,4,3
221,的,的,71.18,71.32,13.549001743000456,PART,1,1,3,2
222,或,或,71.71,71.8,9.409448574654736,CCONJ,1,1,1,1
223,闭,闭,71.8,71.99,4.273090288904739,NOUN,1,6,2,3
224,上,上,71.99,72.16,10.760238470227222,VERB,1,1,2,2
225,肚皮,肚皮,72.16,72.41,2.1432375997599125,NOUN,1,2,3,3
226,的,的,72.41,72.49,13.549001743000456,PART,1,1,2,2
227,蟒蛇,蟒蛇,72.49,72.83,-2.9759296462578115,NOUN,1,2,6,3
228,的,的,72.83,72.9,13.549001743000456,PART,1,1,2,2
229,图画,图画,72.9,73.21,4.077554392914626,NOUN,1,2,3,3
230,放在,放在,73.21,73.44,-1.194022473472768,VERB,1,2,1,2
231,一边,一边,73.44,73.75,6.266120268854634,NOUN,1,2,7,3
232,还是,还是,74.36,74.62,8.436614606852991,CCONJ,1,1,1,1
233,把,把,74.62,74.74,9.380520434905035,X,1,2,1,2
234,兴趣,兴趣,74.74,75.15,6.902116410403668,NOUN,1,3,2,3
235,放,放,75.34,75.52,7.356911222548357,VERB,1,2,1,2
236,在,在,75.52,75.65,11.76214703363635,ADP,1,2,1,2
237,地理,地理,75.65,76.23,6.673716337887216,NOUN,1,3,1,2
238,历史,历史,76.33,76.82,9.42266747586653,NOUN,1,1,1,1
239,算术,算术,76.98,77.35,2.4131420835586894,NOUN,1,1,1,1
240,语法,语法,77.35,77.71,5.745803749751938,NOUN,1,1,2,2
241,上,上,77.71,77.91,10.760238470227222,PART,1,1,8,2
242,就,就,78.76,78.92,10.143313771089671,ADV,1,3,2,3
243,这样,这样,78.92,79.3,9.279369482806482,ADV,1,3,2,3
244,在,在,79.96,80.14,11.76214703363635,ADP,1,2,1,2
245,六,六,80.14,80.27,8.93071178299457,NUM,1,4,1,2
246,岁,岁,80.27,80.44,8.167040644609932,NUM,1,2,3,3
247,的,的,80.44,80.51,13.549001743000456,PART,1,1,2,2
248,那,那,80.51,80.64,8.880679246981725,DET,1,2,2,2
249,年,年,80.64,80.87,11.45070769414057,NUM,1,2,5,3
250,我,我,81.29,81.4,10.534098233242508,PRON,1,2,2,2
251,就,就,81.4,81.51,10.143313771089671,ADV,1,3,2,3
252,放弃,放弃,81.51,81.84,6.338919113712641,VERB,1,2,1,2
253,了,了,81.84,81.94,11.717088826693631,PART,1,1,1,1
254,当,当,81.94,82.08,8.529402948041533,ADP,1,4,1,2
255,画家,画家,82.08,82.44,5.059012674669562,NOUN,1,3,2,3
256,这,这,82.62,82.73,11.129278789292488,DET,1,2,1,2
257,一,一,82.73,82.78,11.4288871621941,NUM,1,2,3,3
258,美好,美好,82.78,83.13,5.849457336002415,VERB,1,2,4,3
259,的,的,83.13,83.24,13.549001743000456,PART,1,1,2,2
260,职业,职业,83.24,83.63,7.489396991164534,NOUN,1,2,6,3
261,我,我,84.36,84.47,10.534098233242508,PRON,1,5,2,3
262,的,的,84.47,84.58,13.549001743000456,PART,1,1,2,2
263,第一,第一,84.58,84.9,2.2220255851356288,NUM,1,2,1,2
264,号,号,84.9,85.11,7.533595309285531,NUM,1,2,3,3
265,第二,第二,85.31,85.55,2.4071252722679697,NUM,1,4,1,2
266,号,号,85.55,85.71,7.533595309285531,NOUN,1,2,3,3
267,作品,作品,85.71,86.03,8.013916006367577,NOUN,1,2,3,3
268,的,的,86.03,86.1,13.549001743000456,PART,1,1,2,2
269,不,不,86.1,86.25,10.967124178394917,ADV,1,2,1,2
270,成功,成功,86.25,86.62,7.796279257934758,ADV,1,1,3,2
271,使,使,86.91,87.14,9.423635910402565,VERB,1,2,1,2
272,我,我,87.14,87.26,10.534098233242508,PRON,1,2,2,2
273,泄,泄,87.26,87.43,1.094604267270571,VERB,1,3,1,2
274,了,了,87.43,87.53,11.717088826693631,PART,1,1,1,1
275,气,气,87.53,87.82,6.316825278974476,NOUN,1,2,6,3
276,这些,这些,88.64,88.9,9.35458442856651,DET,1,4,2,3
277,大人们,大人们,88.9,89.43,2.56117300524145,NOUN,1,2,3,3
278,靠,靠,89.92,90.09,6.617199748768671,VERB,1,4,1,2
279,他们,他们,90.09,90.5,9.915474866735266,PRON,1,2,1,2
280,自己,自己,90.59,90.83,9.71865558730208,PRON,1,1,3,2
281,什么,什么,90.83,91.07,9.138085113257745,PRON,1,3,2,3
282,也,也,91.07,91.24,10.523259496272392,ADV,1,3,2,3
283,弄,弄,91.24,91.35,5.466734368171639,VERB,1,2,1,2
284,不,不,91.35,91.45,10.967124178394917,ADV,1,3,2,3
285,懂,懂,91.45,91.61,6.039235144076326,VERB,1,1,6,2
286,还,还,92.09,92.23,9.872623675554896,ADV,1,4,2,3
287,得,得,92.23,92.34,8.835887911676375,VERB,1,2,1,2
288,老,老,92.34,92.52,6.985925773619615,ADV,1,3,2,3
289,是,是,92.52,92.66,11.813576063887458,VERB,1,2,1,2
290,不,不,92.66,92.78,10.967124178394917,ADV,1,5,2,3
291,断,断,92.78,92.95,6.29567182314192,VERB,1,2,3,3
292,地,地,92.95,93.01,10.18742007921881,PART,1,1,2,2
293,给,给,93.01,93.14,8.87379517269326,ADP,1,3,1,2
294,他们,他们,93.14,93.42,9.915474866735266,PRON,1,2,3,3
295,做,做,93.42,93.56,8.971218850033047,VERB,1,2,1,2
296,解释,解释,93.56,93.93,7.675251295542921,NOUN,1,2,12,3
297,后来,后来,95.05,95.45,7.374816458465409,ADV,1,3,2,3
298,我,我,96.01,96.11,10.534098233242508,PRON,1,2,2,2
299,只好,只好,96.11,96.37,5.913708389950873,ADV,1,3,2,3
300,选择,选择,96.37,96.69,8.16254333845307,VERB,1,2,1,2
301,了,了,96.69,96.81,11.717088826693631,PART,1,1,1,1
302,另外,另外,96.81,97.08,7.426656804689211,DET,1,4,2,3
303,一,一,97.08,97.16,11.4288871621941,NUM,1,2,1,2
304,个,个,97.16,97.28,10.347959152135804,NUM,1,2,4,3
305,职业,职业,97.28,97.63,7.489396991164534,NOUN,1,2,6,3
306,我,我,98.24,98.38,10.534098233242508,PRON,1,3,2,3
307,学会,学会,98.38,98.73,6.63728424326071,VERB,1,3,1,2
308,了,了,98.73,98.88,11.717088826693631,PART,1,1,2,2
309,开,开,98.88,99.09,8.10480920296228,VERB,1,2,1,2
310,飞机,飞机,99.09,99.46,6.31400808537042,NOUN,1,2,5,3
311,世界,世界,100.07,100.34,9.275735807108063,NOUN,1,4,2,3
312,各,各,100.34,100.53,9.798628910918454,ADV,1,2,2,2
313,地,地,100.53,100.69,10.18742007921881,NOUN,1,2,3,3
314,差不多,差不多,100.69,101.08,5.85571068663036,ADV,1,3,2,3
315,都,都,101.08,101.22,10.091471215974046,ADV,1,2,2,2
316,飞,飞,101.22,101.36,5.228479495292175,VERB,1,3,2,3
317,到,到,101.36,101.5,10.517727203780378,VERB,1,2,1,2
318,过,过,101.5,101.71,9.029425744992162,PART,1,1,5,2
319,的确,的确,102.28,102.69,6.005061685614007,PART,1,3,2,3
320,地理学,地理学,103.27,103.8,-0.8940401229393353,NOUN,1,2,2,2
321,帮,帮,103.8,104.0,5.238100161726026,VERB,1,2,1,2
322,了,了,104.0,104.06,11.717088826693631,PART,1,1,1,1
323,我,我,104.06,104.16,10.534098233242508,PRON,1,3,2,3
324,很,很,104.16,104.32,9.553131814577668,ADV,1,5,2,3
325,大,大,104.32,104.49,10.223760246520028,VERB,1,2,3,3
326,的,的,104.49,104.55,13.549001743000456,PART,1,1,2,2
327,忙,忙,104.55,104.78,5.450643525806591,NOUN,1,2,6,3
328,我,我,105.35,105.48,10.534098233242508,PRON,1,3,2,3
329,一眼,一眼,105.48,105.78,4.83338883716905,ADV,1,3,2,3
330,就,就,105.78,105.88,10.143313771089671,ADV,1,2,2,2
331,能,能,105.88,106.0,9.42263949445072,VERB,1,2,1,2
332,分辨,分辨,106.0,106.33,4.327174383125731,VERB,1,3,1,2
333,出,出,106.33,106.48,9.616849668063612,VERB,1,1,2,2
334,中国,中国,106.48,106.96,10.29428092179842,PROPN,1,3,2,3
335,和,和,106.96,107.13,11.595540980134366,CCONJ,1,1,1,1
336,亚利桑那,亚利桑那,107.13,107.7,1.4733890679708244,PROPN,1,2,7,3
337,要是,要是,108.41,108.72,5.913330017703747,SCONJ,1,4,2,3
338,夜里,夜里,108.72,108.93,3.177678760017862,NOUN,1,3,2,3
339,迷失,迷失,108.93,109.17,3.304833313379072,VERB,1,2,1,2
340,了,了,109.17,109.27,11.717088826693631,PART,1,1,1,1
341,航向,航向,109.27,109.67,1.957556353689712,NOUN,1,2,5,3
342,这,这,109.84,109.93,11.129278789292488,PRON,1,2,2,2
343,是,是,109.93,110.03,11.813576063887458,VERB,1,2,1,2
344,很,很,110.03,110.23,9.553131814577668,ADV,1,6,2,3
345,有,有,110.23,110.39,11.141756531663797,VERB,1,2,1,2
346,用,用,110.39,110.56,9.219764623880025,VERB,1,2,5,3
347,的,的,110.56,110.7,13.549001743000456,PART,1,1,5,2
348,这样,这样,111.58,111.95,9.279369482806482,ADV,1,3,2,3
349,在,在,112.25,112.43,11.76214703363635,VERB,1,2,1,2
350,我,我,112.43,112.51,10.534098233242508,PRON,1,5,2,3
351,的,的,112.51,112.6,13.549001743000456,PART,1,1,2,2
352,生活,生活,112.6,112.95,9.381469863951022,NOUN,1,2,3,3
353,中,中,112.95,113.15,11.01019816111366,PART,1,1,3,2
354,我,我,113.46,113.55,10.534098233242508,PRON,1,3,2,3
355,跟,跟,113.55,113.67,6.5069388490071525,ADP,1,2,1,2
356,许多,许多,113.67,114.03,8.680062609485717,NUM,1,4,5,5
357,严肃,严肃,114.03,114.36,6.153923474805685,VERB,1,4,2,3
358,的,的,114.36,114.48,13.549001743000456,PART,1,1,2,2
359,人,人,114.48,114.64,10.91693258096741,NOUN,1,2,3,3
360,有,有,114.81,114.92,11.141756531663797,VERB,1,2,1,2
361,过,过,114.92,115.02,9.029425744992162,PART,1,1,1,1
362,很多,很多,115.02,115.37,7.810670556960418,NUM,1,4,2,3
363,的,的,115.37,115.47,13.549001743000456,PART,1,1,2,2
364,接触,接触,115.47,115.83,6.567957117599844,NOUN,1,2,6,3
365,我,我,116.45,116.55,10.534098233242508,PRON,1,3,2,3
366,在,在,116.55,116.68,11.76214703363635,ADP,1,3,1,2
367,大人们,大人们,116.68,117.09,2.56117300524145,NOUN,1,3,2,3
368,中间,中间,117.09,117.37,6.629862468306986,NOUN,1,1,3,2
369,生活,生活,117.37,117.67,9.381469863951022,NOUN,1,3,1,2
370,过,过,117.67,117.78,9.029425744992162,VERB,1,1,2,2
371,很,很,117.78,117.94,9.553131814577668,ADV,1,4,2,3
372,长,长,117.94,118.14,9.024903527709272,ADJ,1,1,2,2
373,时间,时间,118.14,118.51,8.816008211985327,NOUN,1,1,5,2
374,我,我,119.25,119.36,10.534098233242508,PRON,1,4,2,3
375,仔细,仔细,119.36,119.67,5.634046469971304,VERB,1,3,1,2
376,地,地,119.67,119.76,10.18742007921881,PART,1,1,2,2
377,观察,观察,119.76,120.1,7.063007922852505,VERB,1,3,1,2
378,过,过,120.1,120.2,9.029425744992162,PART,1,1,2,2
379,他们,他们,120.2,120.52,9.915474866735266,PRON,1,2,5,3
380,但,但,121.18,121.31,9.965942780123862,ADV,1,1,1,1
381,这,这,121.31,121.43,11.129278789292488,PRON,1,3,2,3
382,并,并,121.43,121.57,9.959021024650852,ADV,1,3,2,3
383,没有,没有,121.57,121.83,9.863041372805316,ADV,1,2,1,2
384,使,使,121.83,122.04,9.423635910402565,VERB,1,2,1,2
385,我,我,122.04,122.22,10.534098233242508,PRON,1,3,2,3
386,对,对,122.42,122.53,10.687452473351607,ADP,1,3,1,2
387,他们,他们,122.53,122.78,9.915474866735266,PRON,1,4,2,3
388,的,的,122.78,122.86,13.549001743000456,PART,1,1,2,2
389,看法,看法,122.86,123.26,6.937255827099759,NOUN,1,2,4,3
390,有,有,123.26,123.4,11.141756531663797,VERB,1,2,1,2
391,多,多,123.4,123.56,9.815063523678072,ADV,1,4,2,3
392,大,大,123.56,123.68,10.223760246520028,VERB,1,2,1,2
393,的,的,123.68,123.77,13.549001743000456,PART,1,1,3,2
394,改变,改变,123.77,124.18,7.964707722230934,NOUN,1,2,11,3
